scode,scount,ssum,spercent,sdate
350722,2083,0,0.0000,2013/1/3 0:00:00
350723,1242,0,0.0000,2013/1/3 0:00:00
350724,631,0,0.0000,2013/1/3 0:00:00
350725,945,0,0.0000,2013/1/3 0:00:00
350781,1631,0,0.0000,2013/1/3 0:00:00
350782,1597,0,0.0000,2013/1/3 0:00:00
350783,2374,0,0.0000,2013/1/3 0:00:00
350784,2051,0,0.0000,2013/1/3 0:00:00
350802,1455,0,0.0000,2013/1/3 0:00:00
350821,1658,0,0.0000,2013/1/3 0:00:00
350822,1317,0,0.0000,2013/1/3 0:00:00
350823,1726,0,0.0000,2013/1/3 0:00:00
350824,1507,0,0.0000,2013/1/3 0:00:00
350825,1434,0,0.0000,2013/1/3 0:00:00
350881,1749,0,0.0000,2013/1/3 0:00:00
350902,723,0,0.0000,2013/1/3 0:00:00
350921,1026,0,0.0000,2013/1/3 0:00:00
350922,1507,0,0.0000,2013/1/3 0:00:00
350923,888,0,0.0000,2013/1/3 0:00:00
350924,737,0,0.0000,2013/1/3 0:00:00
350925,594,0,0.0000,2013/1/3 0:00:00
350926,261,0,0.0000,2013/1/3 0:00:00
350981,1151,0,0.0000,2013/1/3 0:00:00
350982,857,0,0.0000,2013/1/3 0:00:00
360102,73,0,0.0000,2013/1/3 0:00:00
360103,55,0,0.0000,2013/1/3 0:00:00
360104,58,0,0.0000,2013/1/3 0:00:00
360105,165,0,0.0000,2013/1/3 0:00:00
360111,196,0,0.0000,2013/1/3 0:00:00
360121,1117,0,0.0000,2013/1/3 0:00:00
360122,1252,0,0.0000,2013/1/3 0:00:00
360123,423,0,0.0000,2013/1/3 0:00:00
360124,1103,0,0.0000,2013/1/3 0:00:00
360202,101,0,0.0000,2013/1/3 0:00:00
360203,111,0,0.0000,2013/1/3 0:00:00
360222,1713,0,0.0000,2013/1/3 0:00:00
360281,1164,0,0.0000,2013/1/3 0:00:00
360302,151,0,0.0000,2013/1/3 0:00:00
360313,603,0,0.0000,2013/1/3 0:00:00
360321,643,0,0.0000,2013/1/3 0:00:00
360322,386,0,0.0000,2013/1/3 0:00:00
360323,564,0,0.0000,2013/1/3 0:00:00
360402,369,0,0.0000,2013/1/3 0:00:00
360403,42,0,0.0000,2013/1/3 0:00:00
360421,583,0,0.0000,2013/1/3 0:00:00
360423,2196,0,0.0000,2013/1/3 0:00:00
360424,2695,0,0.0000,2013/1/3 0:00:00
360425,1075,0,0.0000,2013/1/3 0:00:00
360426,589,0,0.0000,2013/1/3 0:00:00
360427,315,0,0.0000,2013/1/3 0:00:00
360428,1261,0,0.0000,2013/1/3 0:00:00
360429,388,0,0.0000,2013/1/3 0:00:00
360430,924,0,0.0000,2013/1/3 0:00:00
360481,858,0,0.0000,2013/1/3 0:00:00
360482,249,0,0.0000,2013/1/3 0:00:00
360502,1174,0,0.0000,2013/1/3 0:00:00
360521,825,0,0.0000,2013/1/3 0:00:00
360602,130,0,0.0000,2013/1/3 0:00:00
360622,602,0,0.0000,2013/1/3 0:00:00
360681,1476,0,0.0000,2013/1/3 0:00:00
360702,261,0,0.0000,2013/1/3 0:00:00
360721,1745,0,0.0000,2013/1/3 0:00:00
360722,1687,0,0.0000,2013/1/3 0:00:00
360723,912,0,0.0000,2013/1/3 0:00:00
360724,890,0,0.0000,2013/1/3 0:00:00
360725,1260,0,0.0000,2013/1/3 0:00:00
360726,1368,0,0.0000,2013/1/3 0:00:00
360727,1101,0,0.0000,2013/1/3 0:00:00
360728,983,0,0.0000,2013/1/3 0:00:00
360729,779,0,0.0000,2013/1/3 0:00:00
360730,2316,0,0.0000,2013/1/3 0:00:00
360731,1762,0,0.0000,2013/1/3 0:00:00
360732,1825,0,0.0000,2013/1/3 0:00:00
360733,1634,0,0.0000,2013/1/3 0:00:00
360734,1589,0,0.0000,2013/1/3 0:00:00
360735,1100,0,0.0000,2013/1/3 0:00:00
360781,1602,0,0.0000,2013/1/3 0:00:00
360782,1041,0,0.0000,2013/1/3 0:00:00
360802,267,0,0.0000,2013/1/3 0:00:00
360803,459,0,0.0000,2013/1/3 0:00:00
360821,1329,0,0.0000,2013/1/3 0:00:00
360822,1549,0,0.0000,2013/1/3 0:00:00
360823,764,0,0.0000,2013/1/3 0:00:00
360824,710,0,0.0000,2013/1/3 0:00:00
360825,1560,0,0.0000,2013/1/3 0:00:00
360826,1510,0,0.0000,2013/1/3 0:00:00
360827,1713,0,0.0000,2013/1/3 0:00:00
360828,1257,0,0.0000,2013/1/3 0:00:00
360829,1598,0,0.0000,2013/1/3 0:00:00
360830,1300,0,0.0000,2013/1/3 0:00:00
360881,867,0,0.0000,2013/1/3 0:00:00
360902,1497,0,0.0000,2013/1/3 0:00:00
360921,872,0,0.0000,2013/1/3 0:00:00
360922,1046,0,0.0000,2013/1/3 0:00:00
360923,766,0,0.0000,2013/1/3 0:00:00
360924,1067,0,0.0000,2013/1/3 0:00:00
360925,721,0,0.0000,2013/1/3 0:00:00
360926,946,0,0.0000,2013/1/3 0:00:00
360981,1659,0,0.0000,2013/1/3 0:00:00
360982,784,0,0.0000,2013/1/3 0:00:00
360983,1400,0,0.0000,2013/1/3 0:00:00
361002,1374,0,0.0000,2013/1/3 0:00:00
361021,1119,0,0.0000,2013/1/3 0:00:00
361022,1196,0,0.0000,2013/1/3 0:00:00
361023,1206,0,0.0000,2013/1/3 0:00:00
361024,935,0,0.0000,2013/1/3 0:00:00
361025,1510,0,0.0000,2013/1/3 0:00:00
361026,1216,0,0.0000,2013/1/3 0:00:00
361027,812,0,0.0000,2013/1/3 0:00:00
361028,894,0,0.0000,2013/1/3 0:00:00
361029,796,0,0.0000,2013/1/3 0:00:00
361030,995,0,0.0000,2013/1/3 0:00:00
361102,284,0,0.0000,2013/1/3 0:00:00
361121,1423,0,0.0000,2013/1/3 0:00:00
361122,940,0,0.0000,2013/1/3 0:00:00
361123,967,0,0.0000,2013/1/3 0:00:00
361124,1529,0,0.0000,2013/1/3 0:00:00
361125,381,0,0.0000,2013/1/3 0:00:00
361126,998,0,0.0000,2013/1/3 0:00:00
361127,1356,0,0.0000,2013/1/3 0:00:00
361128,2493,0,0.0000,2013/1/3 0:00:00
361129,697,0,0.0000,2013/1/3 0:00:00
361130,1638,0,0.0000,2013/1/3 0:00:00
361181,1247,0,0.0000,2013/1/3 0:00:00
370102,66,5,7.5758,2013/1/3 0:00:00
370103,55,0,0.0000,2013/1/3 0:00:00
370104,238,163,68.4874,2013/1/3 0:00:00
370105,34,21,61.7647,2013/1/3 0:00:00
370112,901,363,40.2886,2013/1/3 0:00:00
370113,788,52,6.5990,2013/1/3 0:00:00
370124,487,82,16.8378,2013/1/3 0:00:00
370125,750,538,71.7333,2013/1/3 0:00:00
370126,801,43,5.3683,2013/1/3 0:00:00
370181,1095,983,89.7717,2013/1/3 0:00:00
370202,10,0,0.0000,2013/1/3 0:00:00
370203,12,0,0.0000,2013/1/3 0:00:00
370205,13,0,0.0000,2013/1/3 0:00:00
370211,122,1,0.8197,2013/1/3 0:00:00
370212,365,5,1.3699,2013/1/3 0:00:00
370213,43,7,16.2791,2013/1/3 0:00:00
370214,323,131,40.5573,2013/1/3 0:00:00
370281,940,767,81.5957,2013/1/3 0:00:00
370282,1368,1084,79.2398,2013/1/3 0:00:00
370283,2060,1351,65.5825,2013/1/3 0:00:00
370284,1322,272,20.5749,2013/1/3 0:00:00
370285,1045,528,50.5263,2013/1/3 0:00:00
370302,625,609,97.4400,2013/1/3 0:00:00
370303,286,265,92.6573,2013/1/3 0:00:00
370304,389,342,87.9177,2013/1/3 0:00:00
370305,404,393,97.2772,2013/1/3 0:00:00
370306,235,196,83.4043,2013/1/3 0:00:00
370321,326,326,100.0000,2013/1/3 0:00:00
370322,616,495,80.3571,2013/1/3 0:00:00
370323,1187,907,76.4111,2013/1/3 0:00:00
370402,172,0,0.0000,2013/1/3 0:00:00
370403,324,0,0.0000,2013/1/3 0:00:00
370404,407,2,0.4914,2013/1/3 0:00:00
370405,346,0,0.0000,2013/1/3 0:00:00
370406,603,0,0.0000,2013/1/3 0:00:00
370481,1090,12,1.1009,2013/1/3 0:00:00
370502,773,395,51.0996,2013/1/3 0:00:00
370503,724,336,46.4088,2013/1/3 0:00:00
370521,1053,469,44.5394,2013/1/3 0:00:00
370522,888,181,20.3829,2013/1/3 0:00:00
370523,807,783,97.0260,2013/1/3 0:00:00
370602,165,116,70.3030,2013/1/3 0:00:00
370611,471,410,87.0488,2013/1/3 0:00:00
370612,988,783,79.2510,2013/1/3 0:00:00
370613,85,85,100.0000,2013/1/3 0:00:00
370634,45,8,17.7778,2013/1/3 0:00:00
370681,543,440,81.0313,2013/1/3 0:00:00
370682,1149,961,83.6379,2013/1/3 0:00:00
370683,1013,720,71.0760,2013/1/3 0:00:00
370684,673,539,80.0892,2013/1/3 0:00:00
370685,996,810,81.3253,2013/1/3 0:00:00
370686,1324,1101,83.1571,2013/1/3 0:00:00
370687,1439,905,62.8909,2013/1/3 0:00:00
370702,189,127,67.1958,2013/1/3 0:00:00
370703,808,664,82.1782,2013/1/3 0:00:00
370704,341,297,87.0968,2013/1/3 0:00:00
370705,90,42,46.6667,2013/1/3 0:00:00
370724,1239,667,53.8337,2013/1/3 0:00:00
370725,780,622,79.7436,2013/1/3 0:00:00
370781,1087,847,77.9209,2013/1/3 0:00:00
370782,1362,1244,91.3363,2013/1/3 0:00:00
370783,1177,791,67.2048,2013/1/3 0:00:00
370784,1221,1195,97.8706,2013/1/3 0:00:00
370785,1073,1033,96.2721,2013/1/3 0:00:00
370786,1086,1025,94.3831,2013/1/3 0:00:00
370802,23,0,0.0000,2013/1/3 0:00:00
370811,540,0,0.0000,2013/1/3 0:00:00
370826,983,224,22.7874,2013/1/3 0:00:00
370827,493,5,1.0142,2013/1/3 0:00:00
370828,619,0,0.0000,2013/1/3 0:00:00
370829,648,0,0.0000,2013/1/3 0:00:00
370830,577,62,10.7452,2013/1/3 0:00:00
370831,692,256,36.9942,2013/1/3 0:00:00
370832,664,0,0.0000,2013/1/3 0:00:00
370881,668,120,17.9641,2013/1/3 0:00:00
370882,412,75,18.2039,2013/1/3 0:00:00
370883,989,104,10.5157,2013/1/3 0:00:00
370902,234,112,47.8632,2013/1/3 0:00:00
370911,1091,733,67.1861,2013/1/3 0:00:00
370921,686,573,83.5277,2013/1/3 0:00:00
370923,879,148,16.8373,2013/1/3 0:00:00
370982,1305,973,74.5594,2013/1/3 0:00:00
370983,780,409,52.4359,2013/1/3 0:00:00
371002,318,100,31.4465,2013/1/3 0:00:00
371081,1257,1158,92.1241,2013/1/3 0:00:00
371082,947,793,83.7381,2013/1/3 0:00:00
371083,1138,782,68.7170,2013/1/3 0:00:00
371102,718,30,4.1783,2013/1/3 0:00:00
371103,477,3,0.6289,2013/1/3 0:00:00
371121,1031,705,68.3802,2013/1/3 0:00:00
371122,1338,1247,93.1988,2013/1/3 0:00:00
371202,1299,1033,79.5227,2013/1/3 0:00:00
371203,70,68,97.1429,2013/1/3 0:00:00
371302,477,115,24.1090,2013/1/3 0:00:00
371311,294,0,0.0000,2013/1/3 0:00:00
371312,422,224,53.0806,2013/1/3 0:00:00
371321,1262,894,70.8399,2013/1/3 0:00:00
371322,859,50,5.8207,2013/1/3 0:00:00
371323,1570,1193,75.9873,2013/1/3 0:00:00
371324,1140,100,8.7719,2013/1/3 0:00:00
371325,1310,184,14.0458,2013/1/3 0:00:00
371326,1143,573,50.1312,2013/1/3 0:00:00
371327,1207,468,38.7738,2013/1/3 0:00:00
371328,1072,791,73.7873,2013/1/3 0:00:00
371329,785,420,53.5032,2013/1/3 0:00:00
371402,339,17,5.0147,2013/1/3 0:00:00
371421,889,21,2.3622,2013/1/3 0:00:00
371422,527,107,20.3036,2013/1/3 0:00:00
371423,324,109,33.6420,2013/1/3 0:00:00
371424,708,16,2.2599,2013/1/3 0:00:00
371425,956,503,52.6151,2013/1/3 0:00:00
371426,718,0,0.0000,2013/1/3 0:00:00
371427,577,0,0.0000,2013/1/3 0:00:00
371428,573,0,0.0000,2013/1/3 0:00:00
371481,687,178,25.9098,2013/1/3 0:00:00
371482,628,74,11.7834,2013/1/3 0:00:00
371502,831,0,0.0000,2013/1/3 0:00:00
371521,651,0,0.0000,2013/1/3 0:00:00
371522,836,0,0.0000,2013/1/3 0:00:00
371523,706,0,0.0000,2013/1/3 0:00:00
371524,492,0,0.0000,2013/1/3 0:00:00
371525,881,0,0.0000,2013/1/3 0:00:00
371526,675,15,2.2222,2013/1/3 0:00:00
371581,619,0,0.0000,2013/1/3 0:00:00
371602,609,140,22.9885,2013/1/3 0:00:00
371621,881,612,69.4665,2013/1/3 0:00:00
371622,543,203,37.3849,2013/1/3 0:00:00
371623,1203,252,20.9476,2013/1/3 0:00:00
371624,891,358,40.1796,2013/1/3 0:00:00
371625,631,420,66.5610,2013/1/3 0:00:00
371626,864,840,97.2222,2013/1/3 0:00:00
371702,967,0,0.0000,2013/1/3 0:00:00
371721,1203,0,0.0000,2013/1/3 0:00:00
371722,1040,0,0.0000,2013/1/3 0:00:00
371723,671,0,0.0000,2013/1/3 0:00:00
371724,784,0,0.0000,2013/1/3 0:00:00
371725,1056,0,0.0000,2013/1/3 0:00:00
371726,752,0,0.0000,2013/1/3 0:00:00
371727,524,0,0.0000,2013/1/3 0:00:00
371728,884,0,0.0000,2013/1/3 0:00:00
410102,227,0,0.0000,2013/1/3 0:00:00
410103,133,0,0.0000,2013/1/3 0:00:00
410104,104,0,0.0000,2013/1/3 0:00:00
410105,108,0,0.0000,2013/1/3 0:00:00
410106,30,0,0.0000,2013/1/3 0:00:00
410108,166,0,0.0000,2013/1/3 0:00:00
410122,1007,3,0.2979,2013/1/3 0:00:00
410181,733,0,0.0000,2013/1/3 0:00:00
410182,610,0,0.0000,2013/1/3 0:00:00
410183,662,0,0.0000,2013/1/3 0:00:00
410184,600,0,0.0000,2013/1/3 0:00:00
410185,729,0,0.0000,2013/1/3 0:00:00
410202,6,0,0.0000,2013/1/3 0:00:00
410203,6,0,0.0000,2013/1/3 0:00:00
410204,6,0,0.0000,2013/1/3 0:00:00
410205,8,0,0.0000,2013/1/3 0:00:00
410211,350,0,0.0000,2013/1/3 0:00:00
410221,724,0,0.0000,2013/1/3 0:00:00
410222,505,0,0.0000,2013/1/3 0:00:00
410223,816,0,0.0000,2013/1/3 0:00:00
410224,846,17,2.0095,2013/1/3 0:00:00
410225,764,0,0.0000,2013/1/3 0:00:00
410302,41,0,0.0000,2013/1/3 0:00:00
410303,57,0,0.0000,2013/1/3 0:00:00
410304,48,0,0.0000,2013/1/3 0:00:00
410305,51,0,0.0000,2013/1/3 0:00:00
410306,82,0,0.0000,2013/1/3 0:00:00
410311,163,0,0.0000,2013/1/3 0:00:00
410322,481,0,0.0000,2013/1/3 0:00:00
410323,794,0,0.0000,2013/1/3 0:00:00
410324,1705,0,0.0000,2013/1/3 0:00:00
410325,1993,0,0.0000,2013/1/3 0:00:00
410326,749,0,0.0000,2013/1/3 0:00:00
410327,1078,0,0.0000,2013/1/3 0:00:00
410328,1519,0,0.0000,2013/1/3 0:00:00
410329,713,0,0.0000,2013/1/3 0:00:00
410381,651,0,0.0000,2013/1/3 0:00:00
410402,45,0,0.0000,2013/1/3 0:00:00
410403,17,0,0.0000,2013/1/3 0:00:00
410404,23,0,0.0000,2013/1/3 0:00:00
410411,206,0,0.0000,2013/1/3 0:00:00
410421,528,0,0.0000,2013/1/3 0:00:00
410422,791,0,0.0000,2013/1/3 0:00:00
410423,1596,0,0.0000,2013/1/3 0:00:00
410425,439,0,0.0000,2013/1/3 0:00:00
410481,421,0,0.0000,2013/1/3 0:00:00
410482,1148,0,0.0000,2013/1/3 0:00:00
410502,125,0,0.0000,2013/1/3 0:00:00
410503,96,0,0.0000,2013/1/3 0:00:00
410505,83,0,0.0000,2013/1/3 0:00:00
410506,63,0,0.0000,2013/1/3 0:00:00
410522,759,2,0.2635,2013/1/3 0:00:00
410523,388,0,0.0000,2013/1/3 0:00:00
410526,1212,0,0.0000,2013/1/3 0:00:00
410527,789,0,0.0000,2013/1/3 0:00:00
410581,1338,0,0.0000,2013/1/3 0:00:00
410602,75,0,0.0000,2013/1/3 0:00:00
410603,164,0,0.0000,2013/1/3 0:00:00
410611,197,0,0.0000,2013/1/3 0:00:00
410621,644,0,0.0000,2013/1/3 0:00:00
410622,358,0,0.0000,2013/1/3 0:00:00
410702,10,0,0.0000,2013/1/3 0:00:00
410703,21,0,0.0000,2013/1/3 0:00:00
410704,13,0,0.0000,2013/1/3 0:00:00
410711,178,0,0.0000,2013/1/3 0:00:00
410721,270,0,0.0000,2013/1/3 0:00:00
410724,333,0,0.0000,2013/1/3 0:00:00
410725,787,0,0.0000,2013/1/3 0:00:00
410726,608,0,0.0000,2013/1/3 0:00:00
410727,785,0,0.0000,2013/1/3 0:00:00
410728,668,0,0.0000,2013/1/3 0:00:00
410781,672,0,0.0000,2013/1/3 0:00:00
410782,1145,0,0.0000,2013/1/3 0:00:00
410802,58,0,0.0000,2013/1/3 0:00:00
410803,76,0,0.0000,2013/1/3 0:00:00
410804,52,0,0.0000,2013/1/3 0:00:00
410811,68,0,0.0000,2013/1/3 0:00:00
410821,412,0,0.0000,2013/1/3 0:00:00
410822,315,0,0.0000,2013/1/3 0:00:00
410823,501,0,0.0000,2013/1/3 0:00:00
410825,344,0,0.0000,2013/1/3 0:00:00
410882,401,0,0.0000,2013/1/3 0:00:00
410883,290,0,0.0000,2013/1/3 0:00:00
410902,222,0,0.0000,2013/1/3 0:00:00
410922,514,0,0.0000,2013/1/3 0:00:00
410923,414,0,0.0000,2013/1/3 0:00:00
410926,434,0,0.0000,2013/1/3 0:00:00
410927,232,0,0.0000,2013/1/3 0:00:00
410928,845,0,0.0000,2013/1/3 0:00:00
411002,110,0,0.0000,2013/1/3 0:00:00
411023,615,0,0.0000,2013/1/3 0:00:00
411024,550,0,0.0000,2013/1/3 0:00:00
411025,607,0,0.0000,2013/1/3 0:00:00
411081,906,0,0.0000,2013/1/3 0:00:00
411082,410,0,0.0000,2013/1/3 0:00:00
411102,180,0,0.0000,2013/1/3 0:00:00
411103,355,0,0.0000,2013/1/3 0:00:00
411104,210,0,0.0000,2013/1/3 0:00:00
411121,448,0,0.0000,2013/1/3 0:00:00
411122,466,0,0.0000,2013/1/3 0:00:00
411202,134,0,0.0000,2013/1/3 0:00:00
411221,890,0,0.0000,2013/1/3 0:00:00
411222,1082,0,0.0000,2013/1/3 0:00:00
411224,2127,0,0.0000,2013/1/3 0:00:00
411281,116,0,0.0000,2013/1/3 0:00:00
411282,1851,0,0.0000,2013/1/3 0:00:00
411302,521,0,0.0000,2013/1/3 0:00:00
411303,747,0,0.0000,2013/1/3 0:00:00
411321,1922,0,0.0000,2013/1/3 0:00:00
411322,1747,0,0.0000,2013/1/3 0:00:00
411323,2205,0,0.0000,2013/1/3 0:00:00
411324,877,0,0.0000,2013/1/3 0:00:00
411325,1437,0,0.0000,2013/1/3 0:00:00
411326,1483,81,5.4619,2013/1/3 0:00:00
411327,656,0,0.0000,2013/1/3 0:00:00
411328,1483,0,0.0000,2013/1/3 0:00:00
411329,617,0,0.0000,2013/1/3 0:00:00
411330,1228,0,0.0000,2013/1/3 0:00:00
411381,1388,0,0.0000,2013/1/3 0:00:00
411402,490,2,0.4082,2013/1/3 0:00:00
411403,696,0,0.0000,2013/1/3 0:00:00
411421,855,0,0.0000,2013/1/3 0:00:00
411422,642,0,0.0000,2013/1/3 0:00:00
411423,545,0,0.0000,2013/1/3 0:00:00
411424,654,0,0.0000,2013/1/3 0:00:00
411425,986,0,0.0000,2013/1/3 0:00:00
411426,973,0,0.0000,2013/1/3 0:00:00
411481,1284,0,0.0000,2013/1/3 0:00:00
411502,1058,13,1.2287,2013/1/3 0:00:00
411503,1185,0,0.0000,2013/1/3 0:00:00
411521,1316,7,0.5319,2013/1/3 0:00:00
411522,1150,24,2.0870,2013/1/3 0:00:00
411523,1080,233,21.5741,2013/1/3 0:00:00
411524,1466,132,9.0041,2013/1/3 0:00:00
411525,1933,0,0.0000,2013/1/3 0:00:00
411526,1071,0,0.0000,2013/1/3 0:00:00
411527,741,0,0.0000,2013/1/3 0:00:00
411528,1235,0,0.0000,2013/1/3 0:00:00
411602,73,0,0.0000,2013/1/3 0:00:00
411621,785,0,0.0000,2013/1/3 0:00:00
411622,729,0,0.0000,2013/1/3 0:00:00
411623,884,0,0.0000,2013/1/3 0:00:00
411624,752,0,0.0000,2013/1/3 0:00:00
411625,982,0,0.0000,2013/1/3 0:00:00
411626,990,0,0.0000,2013/1/3 0:00:00
411627,1179,0,0.0000,2013/1/3 0:00:00
411628,774,0,0.0000,2013/1/3 0:00:00
411681,735,0,0.0000,2013/1/3 0:00:00
411702,867,0,0.0000,2013/1/3 0:00:00
411721,677,0,0.0000,2013/1/3 0:00:00
411722,980,0,0.0000,2013/1/3 0:00:00
411723,860,0,0.0000,2013/1/3 0:00:00
411724,1185,0,0.0000,2013/1/3 0:00:00
411725,1030,0,0.0000,2013/1/3 0:00:00
411726,1550,0,0.0000,2013/1/3 0:00:00
411727,823,22,2.6731,2013/1/3 0:00:00
411728,657,0,0.0000,2013/1/3 0:00:00
411729,924,0,0.0000,2013/1/3 0:00:00
419001,1211,0,0.0000,2013/1/3 0:00:00
420102,54,0,0.0000,2013/1/3 0:00:00
420103,16,0,0.0000,2013/1/3 0:00:00
420104,33,0,0.0000,2013/1/3 0:00:00
420105,77,0,0.0000,2013/1/3 0:00:00
420106,96,0,0.0000,2013/1/3 0:00:00
420107,167,0,0.0000,2013/1/3 0:00:00
420111,159,0,0.0000,2013/1/3 0:00:00
420112,325,0,0.0000,2013/1/3 0:00:00
420113,137,0,0.0000,2013/1/3 0:00:00
420114,697,0,0.0000,2013/1/3 0:00:00
420115,1192,0,0.0000,2013/1/3 0:00:00
420116,1453,787,54.1638,2013/1/3 0:00:00
420117,908,14,1.5419,2013/1/3 0:00:00
420202,19,0,0.0000,2013/1/3 0:00:00
420203,97,0,0.0000,2013/1/3 0:00:00
420204,29,0,0.0000,2013/1/3 0:00:00
420205,22,0,0.0000,2013/1/3 0:00:00
420222,1744,0,0.0000,2013/1/3 0:00:00
420281,842,0,0.0000,2013/1/3 0:00:00
420302,453,0,0.0000,2013/1/3 0:00:00
420303,351,0,0.0000,2013/1/3 0:00:00
420321,2430,0,0.0000,2013/1/3 0:00:00
420322,2184,1,0.0458,2013/1/3 0:00:00
420323,2309,9,0.3898,2013/1/3 0:00:00
420324,1953,81,4.1475,2013/1/3 0:00:00
420325,3341,20,0.5986,2013/1/3 0:00:00
420381,2027,53,2.6147,2013/1/3 0:00:00
420502,55,0,0.0000,2013/1/3 0:00:00
420503,42,0,0.0000,2013/1/3 0:00:00
420504,116,0,0.0000,2013/1/3 0:00:00
420505,44,0,0.0000,2013/1/3 0:00:00
420506,2293,23,1.0031,2013/1/3 0:00:00
420525,1057,11,1.0407,2013/1/3 0:00:00
420526,1500,75,5.0000,2013/1/3 0:00:00
420527,1413,0,0.0000,2013/1/3 0:00:00
420528,2142,0,0.0000,2013/1/3 0:00:00
420529,1566,0,0.0000,2013/1/3 0:00:00
420581,881,0,0.0000,2013/1/3 0:00:00
420582,1353,0,0.0000,2013/1/3 0:00:00
420583,863,0,0.0000,2013/1/3 0:00:00
420602,105,0,0.0000,2013/1/3 0:00:00
420606,82,0,0.0000,2013/1/3 0:00:00
420607,2100,0,0.0000,2013/1/3 0:00:00
420624,2392,37,1.5468,2013/1/3 0:00:00
420625,1650,14,0.8485,2013/1/3 0:00:00
420626,2095,39,1.8616,2013/1/3 0:00:00
420682,624,0,0.0000,2013/1/3 0:00:00
420683,1933,0,0.0000,2013/1/3 0:00:00
420684,1438,0,0.0000,2013/1/3 0:00:00
420702,322,0,0.0000,2013/1/3 0:00:00
420703,332,0,0.0000,2013/1/3 0:00:00
420704,363,0,0.0000,2013/1/3 0:00:00
420802,1011,0,0.0000,2013/1/3 0:00:00
420804,293,0,0.0000,2013/1/3 0:00:00
420821,2138,9,0.4210,2013/1/3 0:00:00
420822,1420,0,0.0000,2013/1/3 0:00:00
420881,2707,0,0.0000,2013/1/3 0:00:00
420902,582,383,65.8076,2013/1/3 0:00:00
420921,772,365,47.2798,2013/1/3 0:00:00
420922,1236,112,9.0615,2013/1/3 0:00:00
420923,379,212,55.9367,2013/1/3 0:00:00
420981,662,181,27.3414,2013/1/3 0:00:00
420982,851,66,7.7556,2013/1/3 0:00:00
420984,1034,9,0.8704,2013/1/3 0:00:00
421002,310,0,0.0000,2013/1/3 0:00:00
421003,699,0,0.0000,2013/1/3 0:00:00
421022,1443,0,0.0000,2013/1/3 0:00:00
421023,2017,0,0.0000,2013/1/3 0:00:00
421024,654,0,0.0000,2013/1/3 0:00:00
421081,962,0,0.0000,2013/1/3 0:00:00
421083,1604,0,0.0000,2013/1/3 0:00:00
421087,1368,0,0.0000,2013/1/3 0:00:00
421102,226,0,0.0000,2013/1/3 0:00:00
421121,482,0,0.0000,2013/1/3 0:00:00
421122,1078,543,50.3711,2013/1/3 0:00:00
421123,1277,483,37.8230,2013/1/3 0:00:00
421124,915,385,42.0765,2013/1/3 0:00:00
421125,1179,2,0.1696,2013/1/3 0:00:00
421126,1472,0,0.0000,2013/1/3 0:00:00
421127,1147,0,0.0000,2013/1/3 0:00:00
421181,2132,893,41.8856,2013/1/3 0:00:00
421182,798,0,0.0000,2013/1/3 0:00:00
421202,974,0,0.0000,2013/1/3 0:00:00
421221,556,0,0.0000,2013/1/3 0:00:00
421222,764,0,0.0000,2013/1/3 0:00:00
421223,1237,0,0.0000,2013/1/3 0:00:00
421224,1634,0,0.0000,2013/1/3 0:00:00
421281,1152,0,0.0000,2013/1/3 0:00:00
421302,856,0,0.0000,2013/1/3 0:00:00
421321,3498,0,0.0000,2013/1/3 0:00:00
421381,1573,20,1.2715,2013/1/3 0:00:00
422801,2460,0,0.0000,2013/1/3 0:00:00
422802,2813,0,0.0000,2013/1/3 0:00:00
422822,1560,0,0.0000,2013/1/3 0:00:00
422823,2128,0,0.0000,2013/1/3 0:00:00
422825,1683,0,0.0000,2013/1/3 0:00:00
422826,1505,4,0.2658,2013/1/3 0:00:00
422827,894,0,0.0000,2013/1/3 0:00:00
422828,1905,0,0.0000,2013/1/3 0:00:00
429004,1493,0,0.0000,2013/1/3 0:00:00
429005,1227,0,0.0000,2013/1/3 0:00:00
429006,1692,1,0.0591,2013/1/3 0:00:00
429021,1927,19,0.9860,2013/1/3 0:00:00
430102,32,0,0.0000,2013/1/3 0:00:00
430103,50,0,0.0000,2013/1/3 0:00:00
430104,48,0,0.0000,2013/1/3 0:00:00
430105,139,0,0.0000,2013/1/3 0:00:00
430111,79,0,0.0000,2013/1/3 0:00:00
430112,860,0,0.0000,2013/1/3 0:00:00
430121,1235,0,0.0000,2013/1/3 0:00:00
430124,1803,0,0.0000,2013/1/3 0:00:00
430181,3136,0,0.0000,2013/1/3 0:00:00
430202,129,0,0.0000,2013/1/3 0:00:00
430203,127,0,0.0000,2013/1/3 0:00:00
430204,149,0,0.0000,2013/1/3 0:00:00
430211,99,0,0.0000,2013/1/3 0:00:00
430221,579,0,0.0000,2013/1/3 0:00:00
430223,1567,0,0.0000,2013/1/3 0:00:00
430224,1550,0,0.0000,2013/1/3 0:00:00
430225,1284,0,0.0000,2013/1/3 0:00:00
430281,1298,0,0.0000,2013/1/3 0:00:00
430302,50,0,0.0000,2013/1/3 0:00:00
430304,170,0,0.0000,2013/1/3 0:00:00
430321,1447,0,0.0000,2013/1/3 0:00:00
430381,1209,0,0.0000,2013/1/3 0:00:00
430382,164,0,0.0000,2013/1/3 0:00:00
430405,118,0,0.0000,2013/1/3 0:00:00
